875	enjoy/VBP/9	1	1	joy	indian communist	a lot
188379	be/VBP/2 happy/JJ/3 that/IN/4	26	75	joy	I	ACC are go to pay assistance
188504	expect/VBP/18	124	152	anticipation	economist survey	gross domestic product -lrb- GDP -rrb- to expand
189168	anticipate/VBP/7	6	7	anticipation	we	a net loss burden result
189172	expect/VBP/3	23	29	anticipation	we	a overall result
189469	expect/VBP/22	125	154	anticipation	I	they will
190056	expect/VBP/11	126	156	anticipation	we	generally speak
190734	expect/VBP/2	127	157	anticipation	analyst	trade to slow
191149	expect/VBP/3	128	158	anticipation	Americans	they government to do far too much
191460	expect/VBP/3	129	159	anticipation	we	some mild adjustment to materialise soon
191529	expect/VBP/22	130	160	anticipation	I	they will
192555	expect/VBP/2	131	161	anticipation	I	comprehension
193295	expect/VBP/22	132	162	anticipation	I	they will
193770	expect/VBP/22	133	163	anticipation	I	they will
193855	expect/VBP/24	134	164	anticipation	I	they will
194436	predict/VBP/1 that/IN/2	11	25	anticipation	economist	Katrina will knock half a percentage point
194968	expect/VBP/2	135	165	anticipation	I	to do my own race
195113	expect/VBP/2	136	166	anticipation	we	the president to return
195586	expect/VBP/24	137	167	anticipation	I	they will
195686	anticipate/VBP/13	7	8	anticipation	we	we
195816	expect/VBP/10	138	168	anticipation	I	they to do so
196364	expect/VBP/24	139	169	anticipation	I	they will
196404	fear/VBP/19	36	86	fear	scientist	a global epidemic
197123	expect/VBP/24	140	170	anticipation	I	they will
197935	predict/VBP/1 that/IN/2	12	26	anticipation	economist	Katrina will knock half a percentage point
197938	predict/VBP/2	13	27	anticipation	some	once the clear-up be complete and elsewhere
198336	predict/VBP/1 that/IN/2	14	28	anticipation	economist	Katrina will knock half a percentage point
198339	predict/VBP/2	15	29	anticipation	some	once the clear-up be complete and elsewhere
198350	predict/VBP/1 that/IN/2	16	30	anticipation	economist	Katrina will knock half a percentage point
198381	predict/VBP/1 that/IN/2	17	31	anticipation	economist	Katrina will knock half a percentage point
198384	predict/VBP/2	18	32	anticipation	some	once the clear-up be complete and elsewhere
198397	expect/VBP/14	141	171	anticipation	we	any negative hit to be transitory ,
199957	enjoy/VBP/3	7	31	joy	I	play
200568	fascinate/VBP/22	1	1	joy	director Park	director Park
200820	forecast/VBP/19	9	19	anticipation	the weather department	there will be less
201774	fear/VBP/23	41	51	fear	many people	may be link
202018	predict/VBP/5	19	33	anticipation	presidential campaign , but analyst	the candidate ' pledge to curb unemployment be little more
202044	fear/VBP/7 that/IN/8	42	52	fear	I	the poll will be rig to ensure Mubarak 's victory
202055	predict/VBP/14 that/IN/15	20	34	anticipation	analyst	candidate ' pledge to curb unemployment be little more
202325	hate/VBP/2	3	5	disgust	I	the way
202621	predict/VBP/3	21	35	anticipation	opinion poll	the conservative Christian Union to unseat german Chancellor Gerhard Schroeder 's Social Democrats
202812	be/VBP/2 happy/JJ/3	27	82	joy	I	to back
202853	be/VBP/2 happy/JJ/3	28	83	joy	I	to have the opportunity to race again
203166	depend/VBP/5 on/IN/6	9	13	trust	the life	it
203447	expect/VBP/8	142	172	anticipation	a lot	I to win
203491	fear/VBP/20	43	53	fear	they	could rob they
204773	expect/VBP/33	143	173	anticipation	contractor , help ,	to finish
204994	fear/VBP/17	44	54	fear	Sunnis	they could lose out
205218	hate/VBP/2	4	6	disgust	I	the way
205403	hate/VBP/2	5	8	disgust	I	the way
205520	fear/VBP/1	45	55	fear	authority	hundred may be dead ,
206902	be/VBP/2 happy/JJ/3	29	87	joy	I	to get out
207382	expect/VBP/14	144	174	anticipation	I	they to win the section
207798	attract/VBP/18	5	6	joy	the attention	they
208096	be/VBP/13 always/RB/14 happy/JJ/15	30	92	joy	I	to apologise
209927	expect/VBP/10	145	175	anticipation	we	to be give at least the same rapid response
210381	predict/VBP/17	22	36	anticipation	many observer	second spot could be clinch
210994	expect/VBP/1	146	176	anticipation	we	the official to fulfill they promise
211069	be/VBP/12 happy/JJ/13	31	95	joy	I	to debate
211191	expect/VBP/1	147	177	anticipation	we	the official to fulfill they promise
211789	depend/VBP/4 on/IN/5	10	14	trust	local vendor	the low end
211794	hate/VBP/9	6	9	disgust	market	uncertainty
211820	expect/VBP/2	148	178	anticipation	we	the eurozone service pmus to edge lower ...
211891	be/VBP/1 upset/VBN/2 by/IN/3	1	1	disgust	ecologist	the number
212751	expect/VBP/10	149	179	anticipation	we	to be give at least the same rapid response
212757	fear/VBP/1	46	56	fear	observer	the poll could turn
212921	fear/VBP/28	37	93	fear	many	a spike
213007	predict/VBP/17	23	38	anticipation	many observer	second spot could be clinch
213284	predict/VBP/17	24	39	anticipation	many observer	second spot could be clinch
213337	be/VBP/2 happy/JJ/3	32	96	joy	I	to greet the representative
214377	be/VBP/12 happy/JJ/13	33	97	joy	I	to debate
214399	be/VBP/2 glad/JJ/3	16	16	joy	I	to get my third win
214489	prepare/VBP/22 for/IN/23	7	7	anticipation	we	the game
214849	be/VBP/2 glad/JJ/3	17	17	joy	I	to get my third win
215719	enjoy/VBP/12	8	32	joy	I	get and play different pass
216359	predict/VBP/17	25	40	anticipation	many observer	second spot could be clinch
216484	fear/VBP/3 that/IN/4	47	57	fear	many american jurist	, the court could be freeze
216499	fear/VBP/5	38	95	fear	liberal	liberal
217947	enjoy/VBP/2	9	33	joy	I	hit the ball hard
217988	trust/VBP/2	1	1	trust	we	we guest will understand
218130	rejoice/VBP/5	3	3	joy	a political family	to contain so much talent
218298	be/VBP/7 glad/JJ/8	18	19	joy	I	to be here
218518	enjoy/VBP/2	10	34	joy	I	play
218611	be/VBP/1 just/RB/2 happy/JJ/3	34	101	joy	I	to get
218623	be/VBP/2 glad/JJ/3	19	20	joy	I	and
219470	be/VBP/1 even/RB/2 afraid/JJ/3	8	17	fear	we	to go
219731	expect/VBP/5	150	181	anticipation	they	to resolve a trade dispute
219735	expect/VBP/2	24	32	anticipation	we	a agreement
220063	expect/VBP/2	25	33	anticipation	we	a agreement
220232	expect/VBP/10	151	184	anticipation	they	to post record current profit
220802	predict/VBP/15	26	41	anticipation	many observer	second spot could be clinch
220858	predict/VBP/15	27	42	anticipation	many observer	second spot could be clinch
220946	fear/VBP/1	48	60	fear	outsider	it will take just a small spark to ignite inter-palestinian strife
220958	be/VBP/17 afraid/JJ/18	9	18	fear	we	it will decline
221380	expect/VBP/2	152	185	anticipation	we	trading to remain rangebound -lrb- Tuesday -rrb-
222225	expect/VBP/2	153	186	anticipation	we	trading to remain rangebound -lrb- Tuesday -rrb-
223291	assume/VBP/2	2	4	anticipation	most analyst	it will be ill health or death
223340	fear/VBP/15	49	62	fear	outsider	it will take just a small spark to ignite inter-palestinian strife
223454	expect/VBP/1	154	188	anticipation	they	complete efficiency and find it difficult to cope
223485	fear/VBP/8	39	101	fear	the Ik	the extinction
224330	predict/VBP/15	28	43	anticipation	many observer	second spot could be clinch
224517	fear/VBP/1	50	63	fear	authority	thousand were kill
224519	expect/VBP/2	155	189	anticipation	we	it to be a significant number
224582	fear/VBP/1 that/IN/2	51	64	fear	analyst	Rugova 's illness could also provoke continue mutual distrust , he ldk and the Democratic Party , ever
225267	expect/VBP/1	156	190	anticipation	Democrats	to ask he
225361	expect/VBP/2	157	191	anticipation	we	it to be a significant number
225932	expect/VBP/26	158	192	anticipation	most expert observer	he to be confirm
226450	fear/VBP/3	52	65	fear	rescuer and neighbor	what they will find
226639	be/VBP/5 afraid/JJ/6	10	19	fear	I	to say , nothing more
226792	expect/VBP/29	159	193	anticipation	most expert observer	he to be confirm
226877	predict/VBP/15	29	44	anticipation	many observer	second spot could be clinch
227102	be/VBP/2 happy/JJ/3	35	107	joy	I	to meet
227431	fear/VBP/1	53	66	fear	observer	the coming vote could see more unrest
227917	fear/VBP/2 that/IN/3	54	67	fear	we	the arm man will blow up the building
228365	expect/VBP/29	160	194	anticipation	most expert observer	he to be confirm
228563	fear/VBP/3	55	68	fear	rescuer and neighbor	what they will find
228869	fear/VBP/1	56	69	fear	official	thousand may have die
229103	prepare/VBP/28 for/IN/29	8	8	anticipation	we	the game
229299	expect/VBP/14	161	195	anticipation	I	they to win the section
230132	expect/VBP/2	26	35	anticipation	some	positive effect ,
230671	assume/VBP/5 that/IN/6	3	5	anticipation	the government 's budget papers	Telstra will be sell and analyst do not believe
230908	expect/VBP/2	27	36	anticipation	some	positive effect ,
230993	fear/VBP/2 that/IN/3	57	70	fear	we	the arm man will blow up the building
231121	fear/VBP/1	58	71	fear	official	thousand may have die
231164	assume/VBP/5 that/IN/6	4	6	anticipation	the government 's budget papers	Telstra will be sell and analyst do not believe
231654	predict/VBP/1	30	45	anticipation	analyst	The Warehouse will reverse a recent trend and report a 10 percent rise
231777	fear/VBP/34	59	72	fear	they	will rob they
231963	prepare/VBP/17 for/IN/18	9	9	anticipation	they	this important contest
232612	assume/VBP/5 that/IN/6	5	7	anticipation	the government 's budget papers	Telstra will be sell and analyst do not believe
232615	predict/VBP/28	31	46	anticipation	observer	many could stay
232628	expect/VBP/2	28	37	anticipation	I	negative consequence
232635	predict/VBP/15	32	47	anticipation	many observer	second spot could be clinch
232789	predict/VBP/14 that/IN/15	33	48	anticipation	pollster	Netanyahu 's support is trail
233125	predict/VBP/3 that/IN/4	34	49	anticipation	we expert	, there be high probability
233337	predict/VBP/2	9	16	anticipation	un expert	a relatively low overall death toll
233617	expect/VBP/1	162	199	anticipation	we	to be able to complete the procedure quickly , early next week
233640	expect/VBP/21	163	200	anticipation	we	to see expectation rebuild ... support the dollar
233644	expect/VBP/2	29	38	anticipation	some	positive effect ,
233822	expect/VBP/1	164	202	anticipation	we	to be able to complete the procedure quickly , early next week
234431	fear/VBP/33	60	73	fear	they	will rob they
234940	expect/VBP/1	165	203	anticipation	we	to be able to complete the procedure quickly , early next week
235093	await/VBP/4	12	13	anticipation	they	a delivery
235717	expect/VBP/2	166	204	anticipation	we	many party to view this experiment and this move and express a strong desire to take the same path
235837	predict/VBP/28	35	51	anticipation	observer	many could stay
235855	predict/VBP/15	36	52	anticipation	many observer	second spot could be clinch
235911	expect/VBP/7	30	39	anticipation	we	assistance
236768	depend/VBP/2 on/IN/3	11	15	trust	the number	weekly survey ,
236855	expect/VBP/2	167	206	anticipation	we	many party to view this experiment and this move and express a strong desire to take the same path
237297	forecast/VBP/9	10	20	anticipation	BPI and Exane-BNP-Paribas analyst	a better offer might be require
237491	expect/VBP/1	168	207	anticipation	we	to be able to complete the procedure quickly , early next week
237706	predict/VBP/32	37	53	anticipation	observer	many could stay
237723	predict/VBP/15	38	54	anticipation	many observer	second spot could be clinch
237762	forecast/VBP/9	11	21	anticipation	BPI and Exane-BNP-Paribas analyst	a better offer might be require
238667	fear/VBP/18	61	79	fear	both side	a downward spiral could cancel out the gain
238797	fear/VBP/11 that/IN/12	62	80	fear	rescuer	they will eat the body
238919	predict/VBP/32	39	55	anticipation	observer	many could stay
238938	predict/VBP/15	40	56	anticipation	many observer	second spot could be clinch
238966	fear/VBP/18	63	81	fear	both side	a downward spiral could cancel out the gain
239749	fear/VBP/10 that/IN/11	64	82	fear	rescuer	they will eat the body
240380	be/VBP/2 just/RB/3 happy/JJ/4	36	117	joy	I	to be back as well and not waste a lot
240822	expect/VBP/9	169	208	anticipation	we	to be
240940	expect/VBP/1	170	209	anticipation	I	when I be out there
240990	predict/VBP/15	41	57	anticipation	many observer	second spot could be clinch
241094	predict/VBP/19	42	58	anticipation	many observer	Gumaa could clinch , or be make to clinch , second spot
241129	assume/VBP/2	6	8	anticipation	most analyst	it will be ill health or death
241208	be/VBP/2 just/RB/3 happy/JJ/4	37	118	joy	I	to be back as well and not waste a lot
241747	assume/VBP/3 that/IN/4	7	9	anticipation	government budget papers	Telstra will be sell
242105	predict/VBP/15	43	59	anticipation	observer	Wafd chairman Numan Gumaa could beat he
242218	predict/VBP/15	44	60	anticipation	many observer	second spot could be clinch
242539	predict/VBP/15	45	61	anticipation	many observer	second spot could be clinch but has been brand the regime 's token opposition candidate
242718	expect/VBP/12	171	210	anticipation	deale	it to continue to fluctuate ahead
242738	fear/VBP/16	65	83	fear	both side	a downward spiral could cancel out the gain
242770	assume/VBP/3 that/IN/4	8	10	anticipation	government budget papers	Telstra will be sell
243633	expect/VBP/2	172	211	anticipation	we	to increase we operating result
243679	predict/VBP/15	46	62	anticipation	many observer	second spot could be clinch but has been brand the regime 's token opposition candidate
244124	rely/VBP/3 on/IN/4	4	5	trust	we	oil
244598	fear/VBP/20	66	84	fear	they	the animal are feed
244626	expect/VBP/2	173	212	anticipation	we	price -lrb- -rrb- to be rangebound
244634	fear/VBP/20	67	85	fear	they	the animal are feed
244688	expect/VBP/3	174	213	anticipation	we	the market to be support
245040	await/VBP/1	13	14	anticipation	market	a speech
245270	expect/VBP/2	175	214	anticipation	we	price -lrb- -rrb- to be rangebound
245379	expect/VBP/15	176	215	anticipation	the bank 's policymaker	the economy to continue to grow
245393	rely/VBP/3 on/IN/4	5	6	trust	we	oil
245432	expect/VBP/48	177	216	anticipation	we	condemnation and resolution to be carry through
246298	expect/VBP/37	178	217	anticipation	many	to succeed Schroeder
246721	predict/VBP/14	47	63	anticipation	many observer	second spot could be clinch but has been brand the regime 's token opposition candidate
247015	fear/VBP/14	68	87	fear	they	it could see they cut off
247095	expect/VBP/3	179	218	anticipation	we	the market to be support
247960	predict/VBP/15	48	64	anticipation	many observer	the second spot could be clinch but has been brand the regime 's token opposition candidate
248242	await/VBP/1	14	15	anticipation	they	measure to strengthen confidence
249076	predict/VBP/15	49	65	anticipation	many observer	the second spot could be clinch but has been brand the regime 's token opposition candidate
249103	fear/VBP/14	69	91	fear	they	criminal are learn
249518	expect/VBP/1	180	219	anticipation	we	this coin to be very , very popular
249671	expect/VBP/3	181	220	anticipation	we	the market to be support
250185	fear/VBP/14	70	92	fear	they	criminal are learn
250640	fear/VBP/2	40	132	fear	I	I
250857	predict/VBP/15	50	66	anticipation	many observer	the second spot could be clinch but has been brand the regime 's token opposition candidate
250929	predict/VBP/11	51	67	anticipation	we	this type could represent 11 percent
250941	be/VBP/2 just/RB/3 happy/JJ/4	38	120	joy	I	to have play a part
251326	expect/VBP/8	31	40	anticipation	we	minimal disruption
252110	fear/VBP/2	41	133	fear	I	I
252432	expect/VBP/3	182	222	anticipation	we	the market to be support
252654	expect/VBP/5	183	223	anticipation	either	to serve one day
252717	fear/VBP/7	42	134	fear	people	terrorism
252900	be/VBP/3 happy/JJ/4	39	122	joy	I	to be back to defend my title
253076	be/VBP/2 just/RB/3 happy/JJ/4	40	123	joy	I	to have play a part
253819	predict/VBP/2 that/IN/3	52	68	anticipation	some poll	the LDP , , will be able to rule
254103	fear/VBP/2	43	135	fear	official	a attack
254700	fear/VBP/7	44	136	fear	people	terrorism
255228	be/VBP/2 glad/JJ/3	20	21	joy	I	it be over
257086	expect/VBP/6	184	224	anticipation	both government and private forecast	the economy to keep grow this year and next , power
257450	enjoy/VBP/6	11	35	joy	some 42 percent	while the figure be only 10 percent ,
258430	expect/VBP/25	185	225	anticipation	we	product price to be support
258611	depend/VBP/12 on/IN/13	12	16	trust	the majority	government handout
259488	predict/VBP/2 that/IN/3	53	69	anticipation	some poll	the LDP , , will be able to rule
260146	expect/VBP/2	32	42	anticipation	we	a strong second half
260572	expect/VBP/13 that/IN/14	186	228	anticipation	I	we would be react favourably
